datetime,date,time,temp,weather,wind,wind_direction,humidity,pressure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-01-07 17:00:00,2021-01-07,17:00,29.0,Scattered clouds.,13,190.0,66.0,1007.0,5,2189.64,36.66,80.2,0.0,65.8,98.28,137.82,21.03
2021-01-07 18:00:00,2021-01-07,18:00,28.0,Passing clouds.,13,200.0,70.0,1007.0,5,2376.56,39.34,79.51,0.0,53.88,107.86,149.69,18.24
2021-01-07 19:00:00,2021-01-07,19:00,28.0,Passing clouds.,7,190.0,66.0,1008.0,5,2349.85,36.66,72.66,0.0,42.92,108.57,149.35,16.21
2021-01-07 20:00:00,2021-01-07,20:00,27.0,Passing clouds.,7,180.0,74.0,1009.0,5,2162.93,32.63,62.38,0.0,36.24,99.77,135.59,15.07
2021-01-07 21:00:00,2021-01-07,21:00,27.0,Passing clouds.,7,200.0,79.0,1009.0,5,1895.9,30.85,50.04,0.0,33.85,84.6,113.59,14.69
2021-01-07 22:00:00,2021-01-07,22:00,27.0,Passing clouds.,4,0.0,79.0,1009.0,5,1495.36,28.61,39.76,0.0,35.76,63.92,85.4,14.57
2021-01-07 23:00:00,2021-01-07,23:00,26.0,Passing clouds.,4,0.0,89.0,1009.0,4,1161.58,27.27,32.9,0.0,39.1,47.47,63.66,15.58
2021-01-08 00:00:00,2021-01-08,00:00,26.0,Passing clouds.,0,0.0,89.0,1009.0,4,1174.93,31.74,29.82,0.24,47.68,44.34,59.45,18.49
2021-01-08 01:00:00,2021-01-08,01:00,25.0,Passing clouds.,7,320.0,94.0,1008.0,4,1308.44,42.92,30.85,4.74,68.67,44.84,59.87,17.99
2021-01-08 02:00:00,2021-01-08,02:00,25.0,Passing clouds.,4,300.0,94.0,1007.0,5,1615.52,57.22,42.16,11.62,98.23,57.0,75.04,19.76
2021-01-08 03:00:00,2021-01-08,03:00,25.0,Passing clouds.,6,320.0,94.0,1007.0,5,2029.42,62.59,79.51,27.54,143.05,88.12,111.18,23.31
2021-01-08 04:00:00,2021-01-08,04:00,25.0,Passing clouds.,9,0.0,94.0,1007.0,5,1375.2,19.89,77.46,79.39,107.77,74.83,91.21,14.06
2021-01-08 05:00:00,2021-01-08,05:00,25.0,Passing clouds.,6,0.0,89.0,1008.0,5,1161.58,9.39,63.75,138.76,94.41,81.26,96.03,11.27
2021-01-08 06:00:00,2021-01-08,06:00,24.0,Passing clouds.,2,0.0,89.0,1009.0,5,1068.12,4.75,47.3,208.86,84.88,96.45,110.85,9.37
2021-01-08 07:00:00,2021-01-08,07:00,24.0,Passing clouds.,2,0.0,89.0,1010.0,5,907.9,2.43,32.22,248.91,69.62,96.21,108.75,7.22
2021-01-08 08:00:00,2021-01-08,08:00,26.0,Passing clouds.,6,0.0,79.0,1010.0,5,807.76,1.73,28.45,246.05,60.08,84.15,95.69,6.71
2021-01-08 09:00:00,2021-01-08,09:00,29.0,Passing clouds.,0,0.0,66.0,1010.0,5,754.36,1.34,29.82,226.02,52.45,67.06,78.44,6.84
2021-01-08 10:00:00,2021-01-08,10:00,29.0,Passing clouds.,4,0.0,66.0,1010.0,5,867.84,0.96,45.93,177.38,57.22,53.81,66.45,8.87
2021-01-08 11:00:00,2021-01-08,11:00,,,,,,,4,1081.47,0.1,63.06,104.43,65.8,45.22,60.34,11.53
2021-01-08 12:00:00,2021-01-08,12:00,33.0,Scattered clouds.,7,0.0,49.0,1008.0,4,1148.22,0.0,64.43,51.5,62.94,39.92,56.97,12.92
2021-01-08 13:00:00,2021-01-08,13:00,32.0,Partly sunny.,4,0.0,49.0,1007.0,4,1174.93,0.08,63.75,25.03,58.65,38.7,56.44,13.68
2021-01-08 14:00:00,2021-01-08,14:00,32.0,Partly sunny.,7,40.0,46.0,1006.0,4,1081.47,0.5,61.01,12.52,59.13,35.47,50.79,13.3
2021-01-08 15:00:00,2021-01-08,15:00,33.0,Partly sunny.,2,0.0,44.0,1006.0,4,807.76,0.45,45.93,12.88,44.82,25.65,36.23,10.13
2021-01-08 16:00:00,2021-01-08,16:00,30.0,Partly sunny.,15,180.0,70.0,1006.0,2,660.9,0.53,35.99,12.52,35.29,19.86,28.17,8.49
2021-01-08 17:00:00,2021-01-08,17:00,29.0,Scattered clouds.,13,170.0,70.0,1007.0,2,654.22,0.99,36.33,8.4,36.24,18.91,26.81,8.23
2021-01-08 18:00:00,2021-01-08,18:00,28.0,Partly cloudy.,13,180.0,74.0,1007.0,2,587.46,0.42,32.22,12.16,30.99,17.23,23.97,7.28
2021-01-08 19:00:00,2021-01-08,19:00,27.0,Partly cloudy.,7,200.0,79.0,1008.0,2,540.73,0.16,27.76,17.35,26.7,16.79,22.4,7.03
2021-01-08 20:00:00,2021-01-08,20:00,,,,,,,2,547.41,0.13,27.08,18.77,25.51,17.7,22.92,7.66
2021-01-08 21:00:00,2021-01-08,21:00,27.0,Passing clouds.,4,0.0,79.0,1009.0,2,560.76,0.13,27.76,18.6,25.51,18.66,23.78,8.36
2021-01-08 22:00:00,2021-01-08,22:00,26.0,Passing clouds.,7,300.0,84.0,1009.0,2,587.46,0.19,29.13,17.17,25.99,19.48,24.76,8.99
2021-01-08 23:00:00,2021-01-08,23:00,26.0,Passing clouds.,9,10.0,74.0,1009.0,3,634.19,0.42,31.87,13.05,27.9,20.59,26.26,9.75
2021-01-09 00:00:00,2021-01-09,00:00,26.0,Passing clouds.,11,40.0,65.0,1009.0,4,801.09,2.71,35.3,6.44,30.99,25.25,32.71,12.03
2021-01-09 01:00:00,2021-01-09,01:00,25.0,Passing clouds.,9,40.0,69.0,1008.0,4,1121.52,15.2,32.22,12.7,39.1,33.26,43.33,14.82
2021-01-09 02:00:00,2021-01-09,02:00,25.0,Passing clouds.,7,50.0,65.0,1008.0,4,1482.01,25.26,40.44,24.68,57.22,45.93,58.66,17.73
2021-01-09 03:00:00,2021-01-09,03:00,25.0,Passing clouds.,6,0.0,65.0,1008.0,5,1735.69,27.05,61.69,49.35,83.92,67.64,82.98,19.76
2021-01-09 04:00:00,2021-01-09,04:00,,,,,,,5,1094.82,10.62,49.35,82.97,68.67,53.32,62.91,10.13
2021-01-09 05:00:00,2021-01-09,05:00,24.0,Passing clouds.,6,30.0,69.0,1009.0,5,1001.36,7.26,44.55,118.73,67.71,62.12,70.82,8.87
2021-01-09 06:00:00,2021-01-09,06:00,23.0,Passing clouds.,9,20.0,74.0,1010.0,5,1041.41,4.81,42.5,168.8,73.43,87.61,97.24,8.87
2021-01-09 07:00:00,2021-01-09,07:00,24.0,Passing clouds.,6,20.0,69.0,1011.0,5,1014.71,2.1,36.67,203.13,67.71,104.12,114.35,8.74
2021-01-09 08:00:00,2021-01-09,08:00,25.0,Clear.,6,0.0,65.0,1012.0,5,974.66,0.96,34.62,200.27,61.04,103.45,114.3,8.61
2021-01-09 09:00:00,2021-01-09,09:00,26.0,Passing clouds.,4,0.0,65.0,1012.0,5,921.25,0.46,34.62,178.81,55.79,90.29,101.39,8.11
2021-01-09 10:00:00,2021-01-09,10:00,28.0,Passing clouds.,9,20.0,58.0,1012.0,5,934.6,0.23,40.78,135.9,50.07,70.13,81.54,8.61
2021-01-09 11:00:00,2021-01-09,11:00,29.0,Passing clouds.,6,20.0,51.0,1011.0,5,1028.06,0.03,47.98,92.98,48.64,63.2,76.64,9.88
2021-01-09 12:00:00,2021-01-09,12:00,30.0,Passing clouds.,7,0.0,49.0,1010.0,5,1121.52,0.0,50.04,66.52,47.68,66.72,83.2,11.02
2021-01-09 13:00:00,2021-01-09,13:00,32.0,Passing clouds.,9,0.0,41.0,1009.0,5,1201.63,0.0,51.41,47.92,48.16,71.97,91.35,12.67
2021-01-09 14:00:00,2021-01-09,14:00,31.0,Passing clouds.,6,320.0,40.0,1008.0,5,1281.74,0.02,57.58,30.04,53.41,74.03,94.7,14.82
2021-01-09 15:00:00,2021-01-09,15:00,32.0,Scattered clouds.,6,0.0,38.0,1007.0,5,1268.39,0.11,61.69,19.13,54.36,69.71,88.77,15.07
2021-01-09 16:00:00,2021-01-09,16:00,32.0,Scattered clouds.,6,0.0,38.0,1007.0,5,1108.17,0.23,54.15,15.2,45.3,55.35,69.54,12.67
2021-01-09 17:00:00,2021-01-09,17:00,31.0,Scattered clouds.,2,0.0,43.0,1007.0,4,961.3,0.28,43.18,13.77,37.67,41.36,51.15,10.39
2021-01-09 18:00:00,2021-01-09,18:00,28.0,Passing clouds.,15,180.0,66.0,1008.0,4,841.14,0.26,36.33,13.95,33.38,33.41,40.95,9.25
2021-01-09 19:00:00,2021-01-09,19:00,28.0,Passing clouds.,7,130.0,66.0,1009.0,4,754.36,0.28,32.56,13.59,30.04,29.05,35.44,8.99
2021-01-09 20:00:00,2021-01-09,20:00,27.0,Passing clouds.,7,130.0,66.0,1010.0,4,727.65,0.5,32.56,10.46,29.33,27.55,33.6,9.88
2021-01-09 21:00:00,2021-01-09,21:00,26.0,Passing clouds.,6,0.0,74.0,1010.0,4,720.98,1.08,34.27,6.53,30.28,26.98,32.98,10.77
2021-01-09 22:00:00,2021-01-09,22:00,26.0,Passing clouds.,6,60.0,74.0,1011.0,4,720.98,2.35,34.96,3.31,31.47,26.59,32.69,11.4
2021-01-09 23:00:00,2021-01-09,23:00,25.0,Passing clouds.,11,10.0,61.0,1010.0,4,727.65,4.53,33.93,1.43,33.38,25.75,31.84,11.4
2021-01-10 00:00:00,2021-01-10,00:00,24.0,Passing clouds.,9,20.0,65.0,1010.0,4,821.11,8.27,32.56,1.23,36.24,27.33,34.38,11.78
2021-01-10 01:00:00,2021-01-10,01:00,24.0,Passing clouds.,7,60.0,65.0,1010.0,4,974.66,14.08,33.24,4.78,44.35,29.74,37.66,11.91
2021-01-10 02:00:00,2021-01-10,02:00,23.0,Passing clouds.,7,50.0,74.0,1009.0,4,1121.52,21.68,37.01,9.92,57.22,34.5,43.78,13.05
2021-01-10 03:00:00,2021-01-10,03:00,23.0,Passing clouds.,4,60.0,74.0,1009.0,4,1174.93,24.81,45.24,17.35,69.62,40.32,50.68,13.43
2021-01-10 04:00:00,2021-01-10,04:00,,,,,,,4,834.47,7.49,37.01,52.21,45.3,38.01,45.04,7.22
2021-01-10 05:00:00,2021-01-10,05:00,22.0,Passing clouds.,7,10.0,78.0,1009.0,4,747.68,3.63,31.53,82.25,38.62,43.39,49.63,5.76
2021-01-10 06:00:00,2021-01-10,06:00,22.0,Passing clouds.,4,0.0,78.0,1010.0,4,734.33,2.38,28.1,108.72,37.19,49.9,56.09,5.51
2021-01-10 07:00:00,2021-01-10,07:00,22.0,Scattered clouds.,4,40.0,78.0,1011.0,5,667.57,1.76,20.05,137.33,29.33,52.61,58.03,4.75
2021-01-10 08:00:00,2021-01-10,08:00,24.0,Passing clouds.,4,0.0,74.0,1012.0,4,614.17,1.24,17.65,141.62,25.03,49.9,54.43,4.43
2021-01-10 09:00:00,2021-01-10,09:00,26.0,Passing clouds.,4,0.0,65.0,1012.0,4,600.82,1.2,18.85,134.47,24.56,46.3,50.39,4.56
2021-01-10 10:00:00,2021-01-10,10:00,27.0,Passing clouds.,4,0.0,62.0,1012.0,5,794.41,1.09,39.07,110.15,41.96,51.39,56.82,7.35
2021-01-10 11:00:00,2021-01-10,11:00,28.0,Passing clouds.,6,320.0,58.0,1012.0,5,1321.79,0.11,78.83,82.25,80.11,81.22,92.08,13.43
2021-01-10 12:00:00,2021-01-10,12:00,29.0,Scattered clouds.,9,350.0,55.0,1011.0,5,1575.47,0.0,85.68,71.53,82.02,104.17,122.39,15.83
2021-01-10 13:00:00,2021-01-10,13:00,29.0,Scattered clouds.,11,340.0,55.0,1010.0,5,1255.04,0.0,54.84,57.22,49.59,74.83,95.91,13.55
2021-01-10 14:00:00,2021-01-10,14:00,30.0,Scattered clouds.,11,320.0,52.0,1008.0,5,1094.82,0.0,48.67,36.84,46.25,56.67,77.7,13.3
2021-01-10 15:00:00,2021-01-10,15:00,30.0,Scattered clouds.,7,300.0,49.0,1008.0,5,1174.93,0.06,59.63,22.71,58.17,63.12,84.79,15.2
2021-01-10 16:00:00,2021-01-10,16:00,30.0,Passing clouds.,4,0.0,49.0,1008.0,5,1255.04,0.41,67.17,13.23,63.9,70.83,91.5,16.21
2021-01-10 17:00:00,2021-01-10,17:00,29.0,Passing clouds.,7,290.0,58.0,1008.0,5,1255.04,2.21,69.92,3.76,63.9,69.05,88.09,15.83
2021-01-10 18:00:00,2021-01-10,18:00,28.0,Passing clouds.,7,290.0,62.0,1009.0,5,1241.68,8.83,65.12,0.39,65.8,66.04,84.12,15.58
2021-01-10 19:00:00,2021-01-10,19:00,27.0,Passing clouds.,4,240.0,66.0,1010.0,5,1201.63,17.21,60.32,0.03,67.71,63.77,81.1,16.47
2021-01-10 20:00:00,2021-01-10,20:00,27.0,Passing clouds.,11,180.0,74.0,1010.0,5,1188.28,23.92,56.21,0.01,66.76,62.63,79.66,17.99
2021-01-10 21:00:00,2021-01-10,21:00,26.0,Passing clouds.,4,0.0,74.0,1011.0,5,1174.93,29.06,52.09,0.0,66.76,61.87,78.94,19.76
2021-01-10 22:00:00,2021-01-10,22:00,26.0,Passing clouds.,6,350.0,79.0,1011.0,5,1148.22,32.19,47.3,0.0,64.85,60.06,77.01,21.28
2021-01-10 23:00:00,2021-01-10,23:00,26.0,Passing clouds.,7,350.0,61.0,1011.0,5,1054.76,32.19,40.44,0.0,60.56,52.48,67.47,20.52
2021-01-11 00:00:00,2021-01-11,00:00,24.0,Passing clouds.,2,270.0,78.0,1011.0,4,1081.47,31.74,33.24,0.12,55.31,47.58,61.76,20.01
2021-01-11 01:00:00,2021-01-11,01:00,24.0,Passing clouds.,6,320.0,74.0,1010.0,4,1295.09,37.1,29.82,2.84,59.61,48.22,63.25,19.51
2021-01-11 02:00:00,2021-01-11,02:00,23.0,Passing clouds.,4,20.0,78.0,1009.0,5,1415.25,40.23,34.27,8.14,68.67,50.03,66.06,18.24
2021-01-11 03:00:00,2021-01-11,03:00,23.0,Passing clouds.,2,0.0,78.0,1009.0,4,1268.39,31.29,43.53,18.42,72.48,48.68,63.94,15.07
2021-01-11 04:00:00,2021-01-11,04:00,22.0,Passing clouds.,6,350.0,83.0,1009.0,4,787.74,10.28,35.64,59.37,48.16,43.85,53.56,8.04
2021-01-11 05:00:00,2021-01-11,05:00,22.0,Passing clouds.,9,10.0,83.0,1009.0,4,707.63,4.58,30.16,107.29,41.96,48.62,56.76,6.71
2021-01-11 06:00:00,2021-01-11,06:00,22.0,Passing clouds.,4,0.0,78.0,1010.0,5,714.3,2.71,27.08,145.91,41.96,55.48,63.04,6.4
2021-01-11 07:00:00,2021-01-11,07:00,,,,,,,4,634.19,1.1,22.96,138.76,32.9,45.1,51.23,5.38
2021-01-11 08:00:00,2021-01-11,08:00,23.0,Passing clouds.,6,0.0,74.0,1013.0,4,554.09,0.75,21.08,105.86,25.03,27.53,32.06,4.69
2021-01-11 09:00:00,2021-01-11,09:00,26.0,Passing clouds.,6,0.0,61.0,1013.0,2,507.36,0.47,19.54,83.69,20.5,16.94,20.34,4.31
2021-01-11 10:00:00,2021-01-11,10:00,27.0,Passing clouds.,6,0.0,58.0,1013.0,2,520.71,0.22,21.08,69.38,20.74,12.31,15.48,4.37
2021-01-11 11:00:00,2021-01-11,11:00,29.0,Passing clouds.,7,320.0,51.0,1012.0,2,594.14,0.03,26.73,52.93,26.94,12.17,15.88,5.13
2021-01-11 12:00:00,2021-01-11,12:00,30.0,Passing clouds.,7,300.0,49.0,1011.0,2,614.17,0.0,29.13,42.92,29.56,13.64,18.5,5.89
2021-01-11 13:00:00,2021-01-11,13:00,30.0,Scattered clouds.,7,0.0,43.0,1010.0,2,634.19,0.0,31.19,35.41,30.99,15.97,22.6,7.03
2021-01-11 14:00:00,2021-01-11,14:00,31.0,Scattered clouds.,7,0.0,40.0,1009.0,2,587.46,0.01,28.1,32.54,29.33,15.04,21.35,7.09
2021-01-11 15:00:00,2021-01-11,15:00,32.0,Partly sunny.,9,270.0,38.0,1008.0,2,574.11,0.01,25.71,33.26,27.42,14.31,19.87,6.97
2021-01-11 16:00:00,2021-01-11,16:00,31.0,Scattered clouds.,9,310.0,46.0,1009.0,2,580.79,0.02,26.39,32.19,27.66,14.17,19.26,6.78
2021-01-11 17:00:00,2021-01-11,17:00,31.0,Scattered clouds.,9,290.0,46.0,1009.0,2,574.11,0.03,28.1,28.61,29.09,13.54,18.13,6.46
2021-01-11 18:00:00,2021-01-11,18:00,29.0,Passing clouds.,9,270.0,51.0,1010.0,2,554.09,0.06,28.79,25.39,29.8,13.58,17.82,6.4
2021-01-11 19:00:00,2021-01-11,19:00,27.0,Passing clouds.,17,100.0,74.0,1011.0,2,540.73,0.11,28.79,21.46,30.04,13.91,18.04,6.59
2021-01-11 20:00:00,2021-01-11,20:00,27.0,Passing clouds.,9,100.0,66.0,1012.0,2,554.09,0.26,29.82,16.63,30.52,14.55,18.75,7.16
2021-01-11 21:00:00,2021-01-11,21:00,27.0,Passing clouds.,6,0.0,51.0,1013.0,2,567.44,0.56,30.5,11.8,30.99,15.09,19.37,7.6
2021-01-11 22:00:00,2021-01-11,22:00,26.0,Passing clouds.,9,20.0,54.0,1012.0,2,574.11,1.02,30.85,8.58,31.47,15.15,19.44,7.85
2021-01-11 23:00:00,2021-01-11,23:00,25.0,Passing clouds.,7,20.0,61.0,1012.0,2,580.79,1.45,30.85,6.97,30.99,14.84,19.18,7.79
2021-01-12 00:00:00,2021-01-12,00:00,24.0,Passing clouds.,7,10.0,65.0,1012.0,2,660.9,2.54,30.85,6.8,30.99,16.65,22.05,8.61
2021-01-12 01:00:00,2021-01-12,01:00,23.0,Passing clouds.,7,10.0,69.0,1011.0,2,794.41,8.16,28.1,17.35,34.81,19.19,25.47,8.99
2021-01-12 02:00:00,2021-01-12,02:00,23.0,Passing clouds.,9,40.0,65.0,1011.0,3,834.47,11.18,27.42,32.9,38.62,20.88,27.52,8.74
2021-01-12 03:00:00,2021-01-12,03:00,22.0,Passing clouds.,9,10.0,69.0,1011.0,3,754.36,9.28,26.39,55.08,37.67,22.58,28.89,7.92
2021-01-12 04:00:00,2021-01-12,04:00,,,,,,,3,547.41,4.19,16.62,83.69,24.8,20.06,24.14,4.69
2021-01-12 05:00:00,2021-01-12,05:00,21.0,Passing clouds.,7,10.0,73.0,1011.0,3,507.36,3.02,14.74,101.57,23.37,22.64,26.03,3.96
2021-01-12 06:00:00,2021-01-12,06:00,21.0,Passing clouds.,9,20.0,73.0,1012.0,4,507.36,2.4,13.88,120.16,23.6,27.18,30.35,3.83
2021-01-12 07:00:00,2021-01-12,07:00,21.0,Passing clouds.,9,0.0,73.0,1013.0,4,487.33,1.82,12.51,128.75,20.74,27.57,30.42,3.42
2021-01-12 08:00:00,2021-01-12,08:00,23.0,Passing clouds.,13,10.0,61.0,1013.0,3,480.65,1.72,13.71,120.16,20.27,24.62,27.27,3.36
2021-01-12 09:00:00,2021-01-12,09:00,24.0,Passing clouds.,13,20.0,57.0,1014.0,3,500.68,1.62,15.08,111.58,20.5,22.69,25.26,3.42
2021-01-12 10:00:00,2021-01-12,10:00,26.0,Passing clouds.,11,40.0,51.0,1013.0,3,580.79,1.23,21.42,95.84,25.75,22.47,25.5,4.18
2021-01-12 11:00:00,2021-01-12,11:00,28.0,Passing clouds.,17,340.0,45.0,1012.0,4,754.36,0.18,36.67,74.39,39.58,26.88,31.57,6.27
2021-01-12 12:00:00,2021-01-12,12:00,29.0,Passing clouds.,11,350.0,43.0,1011.0,4,934.6,0.0,49.35,61.51,51.98,37.22,45.52,8.99
2021-01-12 13:00:00,2021-01-12,13:00,30.0,Passing clouds.,9,320.0,38.0,1010.0,4,1054.76,0.0,54.15,50.78,54.36,47.21,60.31,11.27
2021-01-12 14:00:00,2021-01-12,14:00,29.0,Scattered clouds.,11,20.0,40.0,1009.0,4,1014.71,0.01,54.15,34.69,56.27,45.66,58.82,12.29
2021-01-12 15:00:00,2021-01-12,15:00,31.0,Scattered clouds.,7,210.0,35.0,1009.0,4,867.84,0.06,45.24,24.32,47.68,35.0,44.99,11.15
2021-01-12 16:00:00,2021-01-12,16:00,29.0,Scattered clouds.,13,0.0,40.0,1009.0,4,787.74,0.31,40.44,16.45,38.15,28.53,36.83,10.64
2021-01-12 17:00:00,2021-01-12,17:00,29.0,Passing clouds.,6,0.0,40.0,1009.0,4,787.74,1.05,41.47,8.23,35.29,26.93,34.99,11.15
2021-01-12 18:00:00,2021-01-12,18:00,27.0,Passing clouds.,15,30.0,45.0,1010.0,4,761.03,2.43,40.1,3.71,34.33,26.8,34.51,12.03
2021-01-12 19:00:00,2021-01-12,19:00,26.0,Passing clouds.,7,20.0,48.0,1011.0,4,720.98,2.93,35.99,2.75,29.56,26.77,34.36,13.17
2021-01-12 20:00:00,2021-01-12,20:00,26.0,Passing clouds.,7,60.0,48.0,1012.0,4,707.63,3.63,33.24,2.06,27.18,27.69,35.37,14.69
2021-01-12 21:00:00,2021-01-12,21:00,25.0,Passing clouds.,13,10.0,51.0,1012.0,4,727.65,5.64,31.53,0.98,28.13,29.68,37.79,16.09
2021-01-12 22:00:00,2021-01-12,22:00,23.0,Passing clouds.,13,0.0,57.0,1012.0,4,754.36,9.05,29.82,0.35,30.99,31.46,40.1,16.97
2021-01-12 23:00:00,2021-01-12,23:00,23.0,Passing clouds.,13,0.0,57.0,1012.0,4,794.41,12.07,28.1,0.17,32.9,32.55,41.75,17.48
2021-01-13 00:00:00,2021-01-13,00:00,22.0,Passing clouds.,9,10.0,61.0,1012.0,4,974.66,16.76,27.08,0.33,36.72,37.82,49.0,19.0
2021-01-13 01:00:00,2021-01-13,01:00,21.0,Passing clouds.,6,0.0,64.0,1011.0,4,1295.09,29.95,27.76,4.25,51.02,46.21,60.19,20.77
2021-01-13 02:00:00,2021-01-13,02:00,20.0,Passing clouds.,7,330.0,69.0,1011.0,5,1508.71,38.89,35.3,11.44,68.67,54.1,70.08,21.79
2021-01-13 03:00:00,2021-01-13,03:00,19.0,Passing clouds.,6,320.0,78.0,1011.0,5,1401.9,31.74,47.3,28.61,77.25,59.23,74.19,20.52
2021-01-13 04:00:00,2021-01-13,04:00,19.0,Passing clouds.,7,320.0,78.0,1011.0,4,747.68,7.38,25.71,85.83,38.15,42.68,49.94,9.25
2021-01-13 05:00:00,2021-01-13,05:00,19.0,Passing clouds.,6,0.0,78.0,1011.0,4,634.19,3.13,19.02,120.16,29.56,48.71,54.65,6.78
2021-01-13 06:00:00,2021-01-13,06:00,19.0,Passing clouds.,6,0.0,78.0,1012.0,5,607.49,2.12,17.82,134.47,27.9,52.45,57.96,6.21
2021-01-13 07:00:00,2021-01-13,07:00,20.0,Partly sunny.,7,30.0,69.0,1013.0,4,560.76,1.55,15.08,127.32,21.7,46.9,51.73,5.51
2021-01-13 08:00:00,2021-01-13,08:00,21.0,Broken clouds.,2,0.0,69.0,1014.0,4,534.06,1.57,13.88,117.3,18.84,41.15,45.38,5.07
2021-01-13 09:00:00,2021-01-13,09:00,23.0,Partly sunny.,2,0.0,61.0,1014.0,4,520.71,1.45,13.88,110.15,17.41,36.8,40.66,4.81
2021-01-13 10:00:00,2021-01-13,10:00,24.0,Partly sunny.,4,0.0,57.0,1014.0,4,1001.36,2.29,33.59,77.25,26.46,45.39,52.66,10.51
2021-01-13 11:00:00,2021-01-13,11:00,25.0,Passing clouds.,6,0.0,51.0,1013.0,5,1575.47,0.56,56.89,33.98,32.9,58.86,71.18,17.48
2021-01-13 12:00:00,2021-01-13,12:00,27.0,Passing clouds.,6,0.0,48.0,1012.0,5,1869.2,0.75,63.75,12.16,34.81,71.65,88.14,23.31
2021-01-13 13:00:00,2021-01-13,13:00,28.0,Passing clouds.,6,0.0,45.0,1011.0,5,2162.93,4.19,67.86,3.22,42.44,90.5,111.88,29.39
2021-01-13 14:00:00,2021-01-13,14:00,28.0,Scattered clouds.,13,290.0,48.0,1011.0,5,2456.67,12.96,67.17,0.14,49.59,111.34,137.59,35.97
2021-01-13 15:00:00,2021-01-13,15:00,28.0,Scattered clouds.,13,280.0,48.0,1010.0,5,2696.99,20.12,62.38,0.01,49.59,130.51,162.35,41.04
2021-01-13 16:00:00,2021-01-13,16:00,28.0,Scattered clouds.,13,320.0,48.0,1010.0,5,2563.48,19.0,56.21,0.03,40.53,132.67,167.13,36.99
2021-01-13 17:00:00,2021-01-13,17:00,27.0,Passing clouds.,15,270.0,51.0,1010.0,5,2136.23,11.74,52.09,0.28,30.99,114.52,144.6,26.35
2021-01-13 18:00:00,2021-01-13,18:00,26.0,Passing clouds.,13,270.0,54.0,1011.0,5,1602.17,3.69,47.98,3.09,25.51,88.8,112.44,15.2
2021-01-13 19:00:00,2021-01-13,19:00,25.0,Passing clouds.,7,280.0,61.0,1011.0,5,1068.12,0.24,38.39,17.35,26.46,62.65,80.56,9.12
2021-01-13 20:00:00,2021-01-13,20:00,,,,,,,5,974.66,0.09,35.99,22.35,26.7,57.71,74.84,7.85
2021-01-13 21:00:00,2021-01-13,21:00,24.0,Passing clouds.,4,280.0,69.0,1012.0,5,1001.36,0.16,37.36,18.95,27.9,59.51,77.75,7.98
2021-01-13 22:00:00,2021-01-13,22:00,23.0,Passing clouds.,7,270.0,74.0,1012.0,5,1041.41,0.58,41.47,11.98,31.47,61.98,82.21,8.49
2021-01-13 23:00:00,2021-01-13,23:00,23.0,Passing clouds.,2,0.0,74.0,1011.0,5,1134.87,3.05,45.93,3.76,38.62,66.65,89.06,9.5
2021-01-14 00:00:00,2021-01-14,00:00,22.0,Passing clouds.,6,280.0,78.0,1011.0,5,1415.25,13.86,46.61,0.43,52.45,81.31,107.34,12.67
2021-01-14 01:00:00,2021-01-14,01:00,21.0,Passing clouds.,2,0.0,83.0,1011.0,5,1762.39,32.19,45.93,3.89,73.43,92.34,122.88,15.58
2021-01-14 02:00:00,2021-01-14,02:00,,,,,,,5,1949.31,45.15,51.41,8.85,93.46,95.57,130.73,18.75
2021-01-14 03:00:00,2021-01-14,03:00,20.0,Passing clouds.,4,290.0,88.0,1010.0,5,1895.9,41.57,63.75,13.95,107.77,92.62,130.01,20.52
2021-01-14 04:00:00,2021-01-14,04:00,20.0,Passing clouds.,2,290.0,88.0,1010.0,5,1081.47,9.72,51.41,57.94,62.94,61.92,84.6,11.02
2021-01-14 05:00:00,2021-01-14,05:00,19.0,Passing clouds.,2,270.0,94.0,1010.0,5,894.55,4.36,44.55,85.12,55.79,58.08,75.59,8.87
2021-01-14 06:00:00,2021-01-14,06:00,18.0,Passing clouds.,4,270.0,94.0,1011.0,5,907.9,2.54,45.93,94.41,59.13,60.28,76.21,8.61
2021-01-14 07:00:00,2021-01-14,07:00,19.0,Fog.,4,310.0,94.0,1012.0,5,854.49,3.35,39.07,110.15,52.93,58.16,72.51,8.11
2021-01-14 08:00:00,2021-01-14,08:00,22.0,Passing clouds.,2,0.0,83.0,1013.0,5,787.74,2.07,35.3,117.3,46.73,55.27,68.89,8.04
2021-01-14 09:00:00,2021-01-14,09:00,25.0,Clear.,2,0.0,69.0,1013.0,5,767.71,1.02,33.93,115.87,42.92,53.76,66.82,7.98
2021-01-14 10:00:00,2021-01-14,10:00,27.0,Passing clouds.,6,0.0,66.0,1013.0,5,821.11,0.22,37.36,104.43,42.92,51.66,64.1,8.49
2021-01-14 11:00:00,2021-01-14,11:00,27.0,Scattered clouds.,7,0.0,62.0,1013.0,4,821.11,0.02,36.67,86.55,39.58,42.72,54.92,8.61
2021-01-14 12:00:00,2021-01-14,12:00,28.0,Partly sunny.,6,0.0,55.0,1012.0,4,741.01,0.0,32.22,73.67,32.9,34.79,47.84,8.36
