datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-12-07 06:00:00,4,988.01,9.61,56.89,55.08,76.29,40.05,48.19,10.26
2020-12-07 07:00:00,4,1014.71,6.99,64.43,52.21,82.02,42.44,51.15,10.26
2020-12-07 08:00:00,4,961.3,4.19,61.69,48.64,76.29,37.75,46.57,9.75
2020-12-07 09:00:00,4,847.82,1.59,52.78,46.49,61.99,29.46,37.21,8.61
2020-12-07 10:00:00,3,834.47,0.46,48.67,39.34,52.45,24.22,31.09,8.23
2020-12-07 11:00:00,3,834.47,0.03,45.24,29.68,43.87,20.82,26.82,8.23
2020-12-07 12:00:00,2,754.36,0.02,37.36,28.97,34.33,17.46,22.78,7.98
2020-12-07 13:00:00,2,680.92,0.01,30.85,31.47,28.85,16.13,21.32,7.79
2020-12-07 14:00:00,2,614.17,0.01,27.08,32.19,25.99,15.41,20.49,7.41
2020-12-07 15:00:00,2,567.44,0.01,25.02,31.83,23.6,15.27,20.25,7.16
2020-12-07 16:00:00,2,540.73,0.02,24.68,30.4,22.65,14.61,19.32,6.9
2020-12-07 17:00:00,2,487.33,0.02,24.68,29.68,21.94,12.55,16.41,6.33
2020-12-07 18:00:00,2,447.27,0.03,24.33,28.97,21.94,11.4,14.77,6.27
2020-12-07 19:00:00,2,413.9,0.03,23.31,28.97,21.22,10.37,13.66,6.4
2020-12-07 20:00:00,1,400.54,0.03,23.31,28.25,21.22,9.81,13.12,6.46
2020-12-07 21:00:00,1,400.54,0.04,24.33,27.18,22.17,9.87,13.32,6.52
2020-12-07 22:00:00,2,413.9,0.06,25.71,26.11,24.08,10.47,14.07,6.52
2020-12-07 23:00:00,2,447.27,0.09,28.79,23.96,26.7,12.03,15.98,6.59
2020-12-08 00:00:00,2,567.44,0.32,33.24,20.39,30.28,16.46,21.72,7.47
2020-12-08 01:00:00,3,720.98,1.57,36.67,21.28,34.33,20.83,27.04,7.98
2020-12-08 02:00:00,3,787.74,3.8,37.01,25.03,38.62,23.0,29.67,7.98
2020-12-08 03:00:00,3,754.36,5.03,35.3,33.26,41.49,23.98,30.74,7.6
2020-12-08 04:00:00,3,654.22,3.49,32.22,47.21,38.62,22.17,27.82,6.21
2020-12-08 05:00:00,3,614.17,2.38,30.85,56.51,38.15,21.37,26.3,5.51
2020-12-08 06:00:00,3,600.82,1.68,28.45,63.66,36.72,21.02,25.53,4.88
2020-12-08 07:00:00,2,567.44,1.01,25.02,66.52,30.99,18.2,21.75,4.05
2020-12-08 08:00:00,2,574.11,0.71,25.71,64.37,30.52,16.5,19.7,3.96
2020-12-08 09:00:00,2,587.46,0.33,25.71,61.51,29.56,15.36,18.6,3.99
2020-12-08 10:00:00,2,654.22,0.07,30.85,54.36,32.9,16.77,20.96,5.0
2020-12-08 11:00:00,2,707.63,0.0,32.9,48.64,33.38,19.6,24.49,5.89
2020-12-08 12:00:00,3,707.63,0.0,31.19,48.64,30.99,23.7,29.11,6.46
2020-12-08 13:00:00,4,687.6,0.0,28.45,50.07,29.09,27.06,32.97,6.65
2020-12-08 14:00:00,4,654.22,0.0,26.05,50.07,27.9,28.4,34.42,6.52
2020-12-08 15:00:00,4,647.54,0.0,25.02,48.64,26.94,29.01,35.12,6.59
2020-12-08 16:00:00,4,647.54,0.0,25.36,45.42,26.7,28.45,34.21,6.46
2020-12-08 17:00:00,4,614.17,0.0,25.36,41.84,25.75,26.18,31.01,5.83
2020-12-08 18:00:00,4,587.46,0.0,24.68,38.62,25.51,25.73,29.95,5.7
2020-12-08 19:00:00,4,587.46,0.01,24.33,35.76,25.03,26.82,31.0,6.02
2020-12-08 20:00:00,4,600.82,0.01,25.36,31.83,25.27,29.2,33.61,6.65
2020-12-08 21:00:00,4,620.84,0.03,26.73,27.9,25.99,31.78,36.45,7.03
2020-12-08 22:00:00,4,640.87,0.06,28.1,25.03,27.18,33.39,38.23,7.09
2020-12-08 23:00:00,4,654.22,0.1,29.47,22.53,27.9,33.64,38.64,6.97
2020-12-09 00:00:00,4,734.33,0.8,31.53,20.92,28.85,34.72,40.68,7.66
2020-12-09 01:00:00,4,834.47,3.74,30.16,31.11,30.52,34.6,40.91,7.22
2020-12-09 02:00:00,4,894.55,5.64,31.87,38.62,34.81,35.04,41.52,7.54
2020-12-09 03:00:00,4,881.2,6.54,33.93,45.06,40.05,36.53,43.27,8.23
2020-12-09 04:00:00,4,867.84,6.65,38.73,51.5,46.73,39.11,46.14,8.74
2020-12-09 05:00:00,4,934.6,7.71,47.3,57.22,60.56,44.8,52.27,9.37
2020-12-09 06:00:00,5,1068.12,8.94,59.63,62.23,80.11,54.4,62.56,10.01
2020-12-09 07:00:00,5,1241.68,8.94,79.51,55.79,101.09,65.35,74.06,11.15
2020-12-09 08:00:00,5,1522.06,10.62,109.67,35.76,127.79,82.77,92.98,13.55
2020-12-09 09:00:00,5,1869.2,13.97,139.83,15.02,156.4,103.19,114.66,14.95
2020-12-09 10:00:00,5,2429.96,25.71,163.14,2.1,188.83,126.85,139.94,15.33
2020-12-09 11:00:00,5,2990.72,49.17,171.36,0.04,215.53,152.12,166.82,14.82
2020-12-09 12:00:00,5,3311.16,67.06,167.25,0.0,217.44,169.68,185.4,13.55
2020-12-09 13:00:00,5,3738.4,81.36,154.91,0.0,196.46,193.19,212.16,13.81
2020-12-09 14:00:00,5,3952.03,88.51,139.83,0.0,167.85,214.14,236.84,13.93
2020-12-09 15:00:00,5,3898.62,85.83,122.01,0.0,135.42,218.99,244.47,13.81
2020-12-09 16:00:00,5,3417.97,69.74,102.82,0.0,96.32,197.15,223.56,12.03
2020-12-09 17:00:00,5,2456.67,41.13,75.4,0.0,56.74,136.07,157.81,8.23
2020-12-09 18:00:00,5,1401.9,16.99,45.24,0.08,32.9,68.72,81.96,6.71
2020-12-09 19:00:00,4,734.33,4.25,29.47,1.81,22.65,27.65,34.24,6.4
2020-12-09 20:00:00,2,560.76,2.1,26.73,4.02,21.94,17.67,22.5,6.71
2020-12-09 21:00:00,2,540.73,2.12,27.76,4.11,24.32,16.52,21.23,7.03
2020-12-09 22:00:00,2,567.44,3.47,30.16,2.5,28.37,17.56,22.67,7.47
2020-12-09 23:00:00,2,620.84,7.49,30.16,0.69,31.95,19.14,25.18,8.23
2020-12-10 00:00:00,3,821.11,15.42,27.76,1.48,36.72,24.9,33.56,10.39
2020-12-10 01:00:00,4,1228.33,29.95,28.1,7.06,50.07,35.51,47.43,13.55
2020-12-10 02:00:00,5,1655.58,44.7,39.76,12.16,76.29,50.1,65.28,18.24
2020-12-10 03:00:00,5,1949.31,55.88,65.8,19.13,117.3,70.17,87.91,22.8
2020-12-10 04:00:00,5,1268.39,21.46,68.55,55.79,95.37,55.35,65.29,12.54
2020-12-10 05:00:00,5,1134.87,12.41,69.23,81.54,89.65,58.08,66.39,9.63
2020-12-10 06:00:00,5,1054.76,9.05,65.8,89.41,78.2,55.21,63.4,7.92
2020-12-10 07:00:00,4,961.3,6.82,62.38,87.98,66.76,48.21,56.4,7.03
2020-12-10 08:00:00,4,974.66,4.81,69.92,78.68,67.71,48.57,57.1,7.73
2020-12-10 09:00:00,4,1001.36,1.93,73.34,68.67,66.76,49.39,57.7,8.23
2020-12-10 10:00:00,5,1121.52,0.27,77.46,56.51,69.62,55.08,63.97,9.75
2020-12-10 11:00:00,5,1321.79,0.01,79.51,43.99,73.43,65.97,76.97,11.53
2020-12-10 12:00:00,5,1415.25,0.0,75.4,39.34,70.57,77.27,90.94,12.16
2020-12-10 13:00:00,5,1602.17,0.01,73.34,33.26,69.62,92.82,109.88,12.54
2020-12-10 14:00:00,5,1789.09,0.13,76.77,20.56,72.48,108.52,126.98,12.54
2020-12-10 15:00:00,5,1842.5,1.36,80.2,7.78,75.34,117.73,135.74,12.29
2020-12-10 16:00:00,5,1815.8,5.7,78.14,1.19,68.67,119.98,137.75,11.4
2020-12-10 17:00:00,5,1762.39,11.29,75.4,0.12,61.04,118.73,135.34,9.88
2020-12-10 18:00:00,5,1735.69,16.99,74.71,0.02,58.65,121.64,136.38,9.25
2020-12-10 19:00:00,5,1842.5,20.34,73.34,0.0,48.64,133.16,147.2,10.01
2020-12-10 20:00:00,5,2029.42,22.35,70.6,0.0,37.67,149.2,163.23,10.51
2020-12-10 21:00:00,5,2189.64,23.47,65.8,0.0,31.95,160.54,174.21,10.26
2020-12-10 22:00:00,5,2296.45,25.48,62.38,0.0,30.52,168.14,181.34,9.75
2020-12-10 23:00:00,5,2296.45,24.59,55.52,0.0,29.8,166.45,179.65,9.5
2020-12-11 00:00:00,5,2323.15,23.92,47.3,0.12,32.9,162.86,177.56,11.02
2020-12-11 01:00:00,5,1708.98,11.06,52.09,4.38,44.82,121.0,131.97,7.92
2020-12-11 02:00:00,5,1642.23,13.75,54.84,10.73,56.27,103.31,114.51,10.01
2020-12-11 03:00:00,5,1535.42,13.75,60.32,20.03,66.76,91.1,101.59,11.78
2020-12-11 04:00:00,5,1108.17,5.36,52.09,46.49,52.93,61.73,68.68,8.87
2020-12-11 05:00:00,4,988.01,3.49,54.84,45.78,55.31,48.92,54.64,8.11
2020-12-11 06:00:00,4,1054.76,2.12,68.55,32.19,67.71,49.25,55.08,8.36
2020-12-11 07:00:00,4,1108.17,0.69,76.08,18.6,73.43,49.6,55.6,8.23
2020-12-11 08:00:00,5,1308.44,1.65,89.11,8.4,88.69,59.16,65.98,8.99
2020-12-11 09:00:00,5,1602.17,2.79,101.45,3.62,103.95,76.05,84.44,9.5
2020-12-11 10:00:00,5,2136.23,14.98,117.9,0.26,117.3,103.77,117.4,11.91
2020-12-11 11:00:00,5,2510.07,28.61,120.64,0.0,114.44,125.23,143.64,13.05
2020-12-11 12:00:00,5,2483.37,29.95,105.56,0.0,96.32,134.15,154.65,11.91
2020-12-11 13:00:00,5,2216.34,22.13,82.25,0.02,73.43,136.84,159.91,10.89
2020-12-11 14:00:00,5,1949.31,13.97,66.49,0.1,59.13,135.54,159.07,9.75
2020-12-11 15:00:00,5,1762.39,10.28,58.26,0.24,52.93,128.31,150.22,8.99
2020-12-11 16:00:00,5,1655.58,9.61,52.09,0.27,48.16,116.27,136.79,8.87
2020-12-11 17:00:00,5,1562.12,11.62,47.3,0.13,45.3,102.87,121.55,8.61
2020-12-11 18:00:00,5,1388.55,12.07,42.5,0.08,41.96,85.79,101.96,8.23
2020-12-11 19:00:00,5,1255.04,12.74,39.41,0.05,39.1,76.86,90.22,7.98
2020-12-11 20:00:00,5,1228.33,14.31,39.07,0.03,36.72,80.36,91.57,7.79
2020-12-11 21:00:00,5,1255.04,13.52,39.76,0.05,32.42,89.33,98.22,7.41
2020-12-11 22:00:00,5,1281.74,12.07,40.78,0.07,29.33,98.1,105.09,7.09
2020-12-11 23:00:00,5,1308.44,12.07,38.39,0.09,28.85,101.19,107.35,7.41
2020-12-12 00:00:00,5,1401.9,13.97,34.27,0.25,30.28,99.78,106.75,8.99
2020-12-12 01:00:00,5,1628.88,23.47,34.27,1.7,39.58,100.57,109.75,10.77
2020-12-12 02:00:00,5,1869.2,33.98,41.13,4.02,55.31,105.32,116.92,12.16
2020-12-12 03:00:00,5,1976.01,39.79,55.52,7.33,75.34,111.78,124.88,13.81
2020-12-12 04:00:00,5,1321.79,12.52,61.01,27.54,62.94,91.81,99.36,6.33
2020-12-12 05:00:00,5,1268.39,5.2,68.55,36.12,65.8,89.75,96.23,5.45
2020-12-12 06:00:00,5,1455.31,2.68,85.68,25.75,81.06,92.31,99.14,6.08
2020-12-12 07:00:00,5,1642.23,6.87,95.96,19.49,97.28,98.78,106.31,6.84
2020-12-12 08:00:00,5,1815.8,14.19,111.04,26.46,116.35,114.45,123.51,7.98
2020-12-12 09:00:00,5,1815.8,11.29,117.9,34.33,111.58,121.55,131.57,7.73
2020-12-12 10:00:00,5,2136.23,5.59,124.75,20.92,87.74,128.37,141.07,10.13
2020-12-12 11:00:00,5,2777.1,10.84,127.49,0.97,70.57,144.79,161.45,12.29
2020-12-12 12:00:00,5,3044.13,21.23,113.79,0.01,57.22,162.25,181.21,13.17
2020-12-12 13:00:00,5,3471.37,33.53,98.71,0.0,49.59,196.14,221.6,16.47
2020-12-12 14:00:00,5,4112.24,48.28,83.63,0.0,47.21,239.4,273.93,20.27
2020-12-12 15:00:00,5,4486.08,58.12,69.23,0.0,46.73,269.61,309.26,23.56
2020-12-12 16:00:00,5,4379.27,58.12,58.26,0.0,41.49,271.28,305.83,24.07
2020-12-12 17:00:00,5,3845.22,49.62,51.41,0.0,31.95,244.46,269.71,17.73
2020-12-12 18:00:00,5,3337.86,41.57,47.3,0.0,25.99,219.78,237.83,13.3
2020-12-12 19:00:00,5,2590.18,25.03,41.81,0.0,19.55,179.52,192.1,10.13
2020-12-12 20:00:00,5,2082.82,13.86,35.3,0.02,15.97,143.22,152.19,8.87
2020-12-12 21:00:00,5,1842.5,9.61,30.5,0.07,15.02,120.83,128.08,8.23
2020-12-12 22:00:00,5,1655.58,7.15,29.82,0.24,16.69,102.6,108.68,7.16
2020-12-12 23:00:00,5,1548.77,7.49,28.79,0.2,19.55,90.35,96.3,7.28
2020-12-13 00:00:00,5,1642.23,11.4,28.1,0.08,25.03,88.34,95.62,8.99
2020-12-13 01:00:00,5,1575.47,9.05,37.36,0.56,34.33,80.8,87.97,8.23
2020-12-13 02:00:00,5,1642.23,14.31,39.07,0.78,43.39,79.56,87.37,8.61
2020-12-13 03:00:00,5,1628.88,15.87,42.16,1.83,50.07,78.53,86.61,8.36
2020-12-13 04:00:00,5,1228.33,3.58,42.16,19.49,38.15,61.21,67.02,6.21
2020-12-13 05:00:00,5,1134.87,3.27,42.16,32.9,41.01,56.63,61.73,6.27
2020-12-13 06:00:00,5,1214.98,3.86,47.3,45.78,51.98,60.61,65.82,7.09
2020-12-13 07:00:00,5,1321.79,3.63,57.58,54.36,64.85,66.5,71.92,7.85
2020-12-13 08:00:00,5,1508.71,2.99,78.14,50.07,85.83,82.51,89.02,8.99
2020-12-13 09:00:00,5,1695.63,1.2,95.96,48.64,99.18,102.18,109.92,8.99
2020-12-13 10:00:00,5,1842.5,0.12,102.82,43.99,95.37,117.13,126.5,8.74
2020-12-13 11:00:00,5,2029.42,0.02,108.3,29.33,88.69,135.12,146.24,8.36
2020-12-13 12:00:00,5,2082.82,0.07,102.82,20.92,78.2,158.06,170.36,7.6
2020-12-13 13:00:00,5,2616.88,1.34,94.59,8.94,64.85,199.63,217.87,11.27
2020-12-13 14:00:00,5,3524.78,6.54,90.48,0.57,58.17,259.4,286.49,15.2
2020-12-13 15:00:00,5,4165.65,10.73,86.37,0.1,55.31,311.46,345.59,17.23
2020-12-13 16:00:00,5,4325.87,12.52,79.51,0.06,50.07,323.74,362.36,16.97
2020-12-13 17:00:00,5,3685.0,11.62,66.49,0.07,41.01,264.86,303.18,13.05
2020-12-13 18:00:00,5,2643.59,13.75,50.04,0.04,37.67,171.23,205.18,10.89
2020-12-13 19:00:00,5,1869.2,19.22,38.73,0.01,39.1,109.32,138.26,9.63
2020-12-13 20:00:00,5,1708.98,29.06,33.93,0.0,41.96,95.2,123.07,10.64
2020-12-13 21:00:00,5,1708.98,38.45,32.9,0.0,45.3,96.63,123.15,12.79
2020-12-13 22:00:00,5,1869.2,46.05,33.59,0.0,49.11,109.47,136.27,14.82
2020-12-13 23:00:00,5,2189.64,53.2,35.99,0.0,54.84,134.06,160.71,14.82
2020-12-14 00:00:00,5,2643.59,61.69,44.55,0.1,72.48,171.05,199.04,15.2
2020-12-14 01:00:00,5,2376.56,61.69,58.95,1.54,98.23,161.63,185.51,11.65
2020-12-14 02:00:00,5,2536.77,59.01,66.49,2.95,104.9,170.26,192.82,11.65
2020-12-14 03:00:00,5,2456.67,49.17,70.6,2.39,106.81,162.76,184.39,12.29
2020-12-14 04:00:00,5,1482.01,14.98,59.63,15.74,69.62,85.94,97.37,8.23
2020-12-14 05:00:00,5,1121.52,8.05,45.93,48.64,57.7,60.84,68.66,7.22
2020-12-14 06:00:00,5,1014.71,5.42,37.36,87.98,53.41,55.67,62.58,6.84
2020-12-14 07:00:00,5,961.3,3.86,35.99,114.44,53.88,55.87,62.27,6.9
2020-12-14 08:00:00,5,1014.71,3.8,47.3,101.57,66.76,54.57,61.42,7.92
2020-12-14 09:00:00,4,1014.71,3.44,56.21,67.23,68.67,44.49,51.74,8.23
2020-12-14 10:00:00,4,1335.14,5.92,76.77,23.96,72.48,43.1,53.47,11.53
2020-12-14 11:00:00,5,1922.61,19.89,84.31,0.74,80.11,55.65,71.15,14.82
2020-12-14 12:00:00,5,2296.45,39.34,72.66,0.0,82.97,72.7,93.71,17.73
2020-12-14 13:00:00,5,2777.1,54.54,63.06,0.0,82.02,97.98,127.76,20.27
2020-12-14 14:00:00,5,3204.35,63.48,52.78,0.0,72.48,121.42,160.45,19.76
2020-12-14 15:00:00,5,3257.75,62.59,43.53,0.0,61.99,131.04,174.91,17.73
2020-12-14 16:00:00,5,2883.91,53.64,35.99,0.0,50.55,119.64,161.87,14.95
2020-12-14 17:00:00,5,2323.15,43.81,31.53,0.0,41.49,95.28,132.09,11.53
2020-12-14 18:00:00,5,1842.5,36.66,29.13,0.0,37.19,76.15,107.91,10.01
2020-12-14 19:00:00,5,1642.23,36.66,27.42,0.0,37.67,72.28,101.21,9.88
2020-12-14 20:00:00,5,1762.39,46.05,26.73,0.0,40.05,84.12,111.31,10.01
2020-12-14 21:00:00,5,1869.2,46.94,28.45,0.0,36.24,93.73,116.57,9.12
2020-12-14 22:00:00,5,1789.09,38.45,32.56,0.0,30.04,93.27,111.39,8.23
2020-12-14 23:00:00,5,1642.23,31.74,35.64,0.0,29.09,90.06,106.01,8.04
2020-12-15 00:00:00,5,1708.98,30.4,34.96,0.09,31.47,92.52,108.88,9.75
2020-12-15 01:00:00,5,1708.98,39.34,38.04,1.61,51.98,96.2,111.48,8.87
2020-12-15 02:00:00,5,1842.5,45.15,43.53,5.5,64.85,106.04,120.82,9.25
2020-12-15 03:00:00,5,1869.2,37.55,60.32,17.17,75.34,115.21,129.79,10.51
2020-12-15 04:00:00,5,1148.22,8.94,47.3,72.24,46.73,81.48,89.22,5.32
2020-12-15 05:00:00,5,894.55,3.63,34.96,113.01,40.05,64.64,70.21,5.07
2020-12-15 06:00:00,5,854.49,2.6,32.9,133.04,42.44,63.85,68.99,5.57
2020-12-15 07:00:00,5,1028.06,3.33,52.09,124.45,61.04,71.1,77.72,8.49
2020-12-15 08:00:00,5,1468.66,4.58,102.82,87.98,104.9,98.96,108.95,12.54
2020-12-15 09:00:00,5,2029.42,2.63,168.62,48.64,154.5,147.43,159.85,12.67
2020-12-15 10:00:00,5,3070.83,5.76,222.09,8.67,171.66,209.36,225.75,13.17
2020-12-15 11:00:00,5,4219.06,32.63,230.31,0.02,164.03,267.31,289.29,13.68
2020-12-15 12:00:00,5,4432.68,46.05,213.86,0.0,137.33,294.24,321.56,13.3
2020-12-15 13:00:00,5,4486.08,49.62,183.7,0.0,107.77,303.45,338.45,14.69
2020-12-15 14:00:00,5,4486.08,49.62,149.43,0.0,81.06,298.36,337.08,16.09
2020-12-15 15:00:00,5,4219.06,43.81,112.41,0.0,59.13,271.18,307.09,16.97
2020-12-15 16:00:00,5,3791.81,38.45,81.57,0.0,43.87,230.59,259.97,16.09
2020-12-15 17:00:00,5,3257.75,33.08,61.01,0.0,32.9,181.03,202.97,12.79
2020-12-15 18:00:00,5,2750.4,29.5,45.93,0.0,27.42,140.66,157.48,11.53
2020-12-15 19:00:00,5,2189.64,23.47,33.24,0.0,22.17,104.08,116.96,10.77
2020-12-15 20:00:00,5,1708.98,19.67,24.33,0.0,20.03,76.32,86.99,10.01
2020-12-15 21:00:00,5,1401.9,19.45,19.19,0.0,20.27,59.03,68.78,9.12
2020-12-15 22:00:00,4,1214.98,22.13,16.45,0.0,23.6,49.4,59.75,8.87
2020-12-15 23:00:00,4,1214.98,27.94,15.42,0.0,29.09,48.18,61.02,10.13
2020-12-16 00:00:00,5,1575.47,40.23,16.62,0.09,41.01,60.88,79.01,14.57
2020-12-16 01:00:00,5,2403.26,70.63,21.76,1.03,67.71,87.0,111.25,19.51
2020-12-16 02:00:00,5,2990.72,92.98,32.9,3.84,91.55,106.33,134.82,21.03
2020-12-16 03:00:00,5,2990.72,83.15,61.69,15.02,108.72,114.47,145.21,22.55
2020-12-16 04:00:00,5,1508.71,25.93,70.6,47.92,93.46,69.31,86.75,11.15
2020-12-16 05:00:00,5,1108.17,9.16,58.95,82.25,76.29,57.66,71.06,8.36
2020-12-16 06:00:00,5,961.3,4.14,49.35,105.86,68.67,53.4,65.9,7.73
2020-12-16 07:00:00,4,841.14,2.49,41.81,103.0,58.65,43.19,53.73,7.03
2020-12-16 08:00:00,4,867.84,3.21,44.55,100.14,62.94,42.04,51.62,7.47
2020-12-16 09:00:00,4,961.3,3.05,50.72,107.29,67.71,47.89,58.82,8.11
2020-12-16 10:00:00,5,1348.5,1.66,74.71,91.55,74.39,69.22,84.58,11.15
2020-12-16 11:00:00,5,1922.61,0.06,93.22,59.37,79.16,102.74,122.38,14.31
2020-12-16 12:00:00,5,2243.04,0.0,93.22,37.55,76.29,126.73,149.91,14.57
2020-12-16 13:00:00,5,3471.37,6.99,102.82,5.81,71.53,173.73,207.96,17.99
2020-12-16 14:00:00,5,5287.17,34.87,104.19,0.0,73.43,256.33,305.51,21.03
2020-12-16 15:00:00,5,6408.69,59.01,105.56,0.0,70.57,326.56,387.55,22.8
2020-12-16 16:00:00,5,6034.85,61.69,98.71,0.0,54.36,312.38,372.97,20.52
2020-12-16 17:00:00,5,4859.92,53.2,82.94,0.0,37.67,242.95,290.2,13.55
2020-12-16 18:00:00,5,3631.59,42.47,63.06,0.0,29.09,168.03,201.58,10.26
2020-12-16 19:00:00,5,2243.04,26.82,43.87,0.0,22.65,98.78,120.32,8.87
2020-12-16 20:00:00,5,1455.31,19.45,31.19,0.01,21.22,61.51,76.89,8.87
2020-12-16 21:00:00,4,1121.52,18.77,25.36,0.01,23.6,46.75,59.72,8.74
2020-12-16 22:00:00,4,1028.06,21.01,23.65,0.01,27.42,41.86,53.62,8.61
2020-12-16 23:00:00,4,1041.41,23.25,22.62,0.01,30.99,39.12,50.43,8.49
2020-12-17 00:00:00,4,1281.74,29.5,23.31,0.56,38.62,43.35,56.45,10.26
2020-12-17 01:00:00,4,1535.42,39.79,26.05,4.2,53.41,45.8,60.33,11.91
2020-12-17 02:00:00,5,1789.09,46.94,34.27,6.8,67.71,51.9,68.94,14.69
2020-12-17 03:00:00,5,1815.8,47.83,46.61,6.44,84.88,56.58,75.39,16.97
2020-12-17 04:00:00,4,1028.06,16.76,45.93,19.67,62.94,34.64,44.52,8.99
2020-12-17 05:00:00,4,834.47,10.06,39.07,44.7,55.31,31.72,39.32,6.9
2020-12-17 06:00:00,4,754.36,6.65,32.56,75.1,48.64,33.95,41.06,5.83
2020-12-17 07:00:00,4,687.6,4.25,28.1,91.55,41.49,33.44,39.59,5.19
2020-12-17 08:00:00,4,714.3,3.63,33.93,80.82,45.3,32.28,38.06,5.89
2020-12-17 09:00:00,4,794.41,2.77,43.53,61.51,52.93,31.98,37.88,6.84
2020-12-17 10:00:00,5,1735.69,6.43,74.71,21.28,68.67,51.77,63.07,14.69
2020-12-17 11:00:00,5,3364.56,32.63,93.22,0.36,82.02,92.22,114.3,25.08
2020-12-17 12:00:00,5,4699.71,65.27,90.48,0.0,88.69,140.5,176.83,31.92
2020-12-17 13:00:00,5,5874.63,91.2,86.37,0.0,90.6,195.17,248.23,35.97
2020-12-17 14:00:00,5,6622.31,109.97,78.83,0.0,84.88,240.79,304.91,32.93
2020-12-17 15:00:00,5,6195.07,104.61,66.49,0.0,67.71,243.16,307.08,26.09
2020-12-17 16:00:00,5,4592.9,76.0,52.09,0.0,46.73,181.92,231.19,17.73
2020-12-17 17:00:00,5,2964.02,49.17,40.78,0.0,33.85,111.65,140.52,11.78
2020-12-17 18:00:00,5,1735.69,25.93,34.96,0.02,27.9,62.04,77.57,10.13
2020-12-17 19:00:00,4,774.38,6.2,31.87,1.15,26.46,25.51,32.52,8.23
2020-12-17 20:00:00,3,627.52,2.74,31.19,3.04,26.23,20.02,25.82,8.11
2020-12-17 21:00:00,3,647.54,2.38,32.56,3.53,28.13,20.87,27.15,8.23
2020-12-17 22:00:00,3,687.6,3.19,34.62,2.66,30.52,22.68,29.74,8.36
2020-12-17 23:00:00,4,767.71,6.71,36.33,0.88,35.29,25.11,33.13,9.12
2020-12-18 00:00:00,4,1081.47,17.66,36.67,0.24,45.78,34.83,45.8,12.16
2020-12-18 01:00:00,4,1602.17,35.32,39.76,1.97,62.94,47.99,62.83,15.71
2020-12-18 02:00:00,5,1976.01,50.96,44.55,5.28,82.02,58.23,76.28,19.0
2020-12-18 03:00:00,5,2056.12,59.9,54.15,11.36,105.86,65.79,86.08,21.03
2020-12-18 04:00:00,4,1268.39,21.23,63.06,16.45,82.97,44.46,56.4,11.78
2020-12-18 05:00:00,4,1001.36,9.72,56.21,25.75,69.62,36.28,45.35,8.74
2020-12-18 06:00:00,4,854.49,5.42,45.93,38.98,56.27,31.1,38.84,6.9
2020-12-18 07:00:00,3,714.3,1.98,36.33,47.21,40.53,23.78,29.5,5.51
2020-12-18 08:00:00,3,700.95,1.08,37.36,42.56,39.58,21.16,25.96,5.51
2020-12-18 09:00:00,3,754.36,0.42,42.5,32.9,42.92,21.89,26.7,5.89
2020-12-18 10:00:00,4,1081.47,3.55,65.8,9.21,63.9,30.77,37.82,9.12
2020-12-18 11:00:00,4,1655.58,26.82,80.2,0.03,98.23,49.96,60.94,13.81
2020-12-18 12:00:00,5,2082.82,49.62,85.0,0.0,118.26,71.59,86.61,15.96
2020-12-18 13:00:00,5,2670.29,64.37,83.63,0.0,105.86,104.18,126.85,16.72
2020-12-18 14:00:00,5,3337.86,74.21,76.08,0.0,81.06,140.17,171.92,17.73
2020-12-18 15:00:00,5,3524.78,67.95,66.49,0.0,57.22,151.01,185.92,18.49
2020-12-18 16:00:00,5,3150.94,50.07,52.09,0.0,37.19,127.15,157.27,15.96
2020-12-18 17:00:00,5,2296.45,31.74,43.53,0.0,26.7,83.87,104.57,10.51
2020-12-18 18:00:00,4,1335.14,12.96,36.33,0.29,20.5,44.66,55.73,7.98
2020-12-18 19:00:00,2,654.22,1.3,27.08,7.06,16.93,19.52,24.34,6.59
2020-12-18 20:00:00,2,527.38,0.17,21.42,16.27,16.45,13.55,17.08,6.02
2020-12-18 21:00:00,2,534.06,0.13,20.91,18.06,17.64,13.0,16.52,5.7
2020-12-18 22:00:00,2,574.11,0.26,22.28,14.66,19.79,13.79,17.58,5.57
2020-12-18 23:00:00,2,640.87,0.92,25.71,8.05,22.89,15.93,20.35,6.08
2020-12-19 00:00:00,3,854.49,5.31,28.45,1.88,28.37,22.36,28.66,7.85
2020-12-19 01:00:00,4,1174.93,15.65,29.82,1.7,37.67,30.48,39.16,10.13
2020-12-19 02:00:00,4,1375.2,24.36,33.59,2.57,48.16,35.85,46.41,12.16
2020-12-19 03:00:00,4,1401.9,29.06,38.04,4.07,60.08,39.07,50.34,13.17
2020-12-19 04:00:00,4,921.25,10.17,38.04,10.55,43.87,26.53,32.75,6.71
2020-12-19 05:00:00,3,794.41,3.41,36.33,17.88,36.24,23.93,28.6,4.88
2020-12-19 06:00:00,3,720.98,1.09,29.47,33.26,30.04,23.71,27.45,3.86
2020-12-19 07:00:00,3,647.54,0.84,21.42,55.79,23.37,24.0,26.88,3.14
2020-12-19 08:00:00,3,614.17,0.33,20.74,60.8,22.89,20.16,22.74,3.26
2020-12-19 09:00:00,2,600.82,0.11,20.91,57.22,23.6,15.01,17.55,3.52
